,id,name,service_name,service_id,location
574,57230,Perkkaan asukaspuisto / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.212482 24.822166)
575,57201,Kalasatamanpuisto / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.184093 24.977198)
576,54480,Itä-Hakkilan ministadion I-HK,Pallokenttä,495,POINT (60.293587 25.106106)
577,54480,Itä-Hakkilan ministadion I-HK,Lähiliikuntapaikka,415,POINT (60.293587 25.106106)
578,54478,Lipunkantajan lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.321938 24.85237)
579,54449,Kannelmäen liikuntapuisto / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.243633 24.878222)
580,54398,Tapiolan asukaspuisto / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.185177 24.798996)
581,54397,Latokasken asukaspuisto / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.177982 24.663586)
582,54391,Kivenlahden asukaspuisto / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.152054 24.636055)
583,54386,Kuitinmäen koulu / Lähiliikuntapaikka (ent. Tähtiniitty),Lähiliikuntapaikka,415,POINT (60.16653 24.726067)
584,54381,Haarssi / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.323097 24.714659)
585,54372,Niipperin koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.28267 24.747276)
586,54058,Nöykkiön koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.16789 24.665655)
587,54055,Lintuvaaran koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.238365 24.804605)
588,54051,Lintumetsän koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.238197 24.81822)
589,54021,Vanttilan koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.183517 24.617165)
590,53971,Hösmärinniitty / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.19755 24.677153)
591,53820,Hösmärinpuiston koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.19916 24.676298)
592,53791,Kauklahden koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.18844 24.594818)
593,53790,Keski-Espoon urheilupuisto / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.209938 24.675013)
594,53787,Keski-Espoon urheilupuisto / Miniareenat,Lähiliikuntapaikka,415,POINT (60.210236 24.674053)
595,53619,Säterinniitynkenttä / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.214817 24.799772)
596,50521,Saunalahden koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.16871 24.616453)
597,50505,Meritorin koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.153553 24.629858)
598,50496,Westendin päiväkoti / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.16323 24.800356)
599,50491,Mattlidens skola / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.1635 24.749166)
600,50490,Mainingin koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.15193 24.643183)
601,50486,Sunan koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.196613 24.67794)
602,50485,Hansakallion koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.190197 24.59321)
603,50484,Lintulaakson koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.234104 24.822285)
604,50483,Lagstads skola / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.20753 24.657225)
605,50479,Auroran koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.231426 24.714436)
606,50477,Taavinkylän koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.195934 24.752575)
607,50467,Mankkaan koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.192978 24.778719)
608,50462,Postipuun koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.223007 24.825964)
609,50459,Laurinlahden koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.148624 24.645203)
610,50458,Pakankylän koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.282948 24.677065)
611,50390,Kantokasken koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.18129 24.66153)
612,50352,Espoonlahden urheilupuisto / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.146214 24.661804)
613,50345,Friisilän koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.169044 24.707272)
614,50344,Aarnivalkean koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.181454 24.807722)
615,50342,Opinmäen koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.19028 24.73761)
616,50333,Soukan koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.13894 24.669472)
617,50328,Karakallion koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.228966 24.758602)
618,50322,Espoon Koulumäki / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.144863 24.667686)
619,50207,Uusmäen lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.23815 24.822088)
620,50202,Lahnuksen koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.310455 24.706526)
621,50178,Eestinkallion koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.165504 24.68495)
622,50022,Talin liikuntapuisto / Lähiliikuntapaikka Perhepolku,Lähiliikuntapaikka,415,POINT (60.21088 24.870754)
623,50021,Lauttasaaren uimaranta / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.155315 24.872278)
624,46348,Leppävaaran urheilupuisto / Angry Birds -puisto,Lähiliikuntapaikka,415,POINT (60.2244 24.801838)
625,46329,Kirkkojärvenranta / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.209763 24.667517)
626,46325,Mäntymäen koulun lähiliikuntapaikka,Ulkokuntoiluvälineet,737,POINT (60.212643 24.714931)
627,46325,Mäntymäen koulun lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.212643 24.714931)
628,46324,Thurmaninpuiston lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.21067 24.723408)
629,46246,Ymmerstanmäki / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.204433 24.70915)
630,46222,Oittaan Angry Birds -puisto,Lähiliikuntapaikka,415,POINT (60.240784 24.659113)
631,46207,Mikkelänpellon lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.203156 24.638985)
632,46206,Painiitty / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.23512 24.833235)
633,46168,Kirstinkenttä / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.202488 24.67074)
634,46162,Mikkolan koulun pieni tekonurmi (28x14),Pallokenttä,495,POINT (60.34119 25.093796)
635,46162,Mikkolan koulun pieni tekonurmi (28x14),Lähiliikuntapaikka,415,POINT (60.34119 25.093796)
636,46132,Hiirisuon asukaspuisto / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.302322 24.737904)
637,45940,Kannelmäen peruskoulu (Runo) / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.2484 24.88375)
638,45897,Pukinmäen peruskoulu (Immolantie) / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.26019 24.985085)
639,45669,Helsingin Saksalainen koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.16677 24.93201)
640,45654,Ratsaspuisto / Esteetön leikkipaikka,Lähiliikuntapaikka,415,POINT (60.197895 24.906418)
641,45635,Vuoniityn peruskoulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.21487 25.140322)
642,45616,Hiidenkiven peruskoulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.263622 25.019167)
643,45570,Keinutien ala-asteen koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.234913 25.070118)
644,45539,Malmin peruskoulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.25503 24.999264)
645,45530,Åshöjdens grundskola / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.18887 24.944853)
646,45508,Vesalan peruskoulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.241333 25.079243)
647,45507,Vartiokylän yläasteen koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.214413 25.098923)
648,45422,Paloheinän ulkoilualue / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.25492 24.917234)
649,45389,Lassilan liikuntapuisto / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.233574 24.873833)
650,45328,Vesalan liikuntapuisto / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.24429 25.084291)
651,45316,Leikkipuisto Myllynsiipi / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.221516 25.066591)
652,45314,Myllypuron peruskoulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.220245 25.070078)
653,45309,Myllypuron peruskoulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.22117 25.06616)
654,45293,Lauttasaaren liikuntapuisto / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.16309 24.865232)
655,45208,Laajasuon liikuntapuisto / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.22257 24.899012)
656,44571,Koiruohonpuisto,Lähiliikuntapaikka,415,POINT (60.29362 25.025276)
657,44570,Tammistonranta,Lähiliikuntapaikka,415,POINT (60.273884 24.957767)
658,42891,Rautkallionpuiston lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.323036 25.069338)
659,42610,Vaaralan lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.26589 25.091183)
660,42232,Violanpuisto / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.197395 24.9679)
661,42230,Herttoniemenrannan liikuntapuisto / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.189972 25.031147)
662,42195,Grundskolan Norsen / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.163418 24.950335)
663,42061,Käpylän liikuntapuisto / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.206497 24.938986)
664,41878,Laajasalon liikuntapuisto / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.175373 25.05398)
665,41742,Hevosenkenkäpuisto / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.157364 24.87447)
666,41680,Pihlajamäen nuorisopuisto / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.237495 24.99719)
667,41658,Torpparinmäen peruskoulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.263344 24.951084)
668,41531,Porolahden peruskoulun lähiliikuntapaikka (Miniareenat),Lähiliikuntapaikka,415,POINT (60.194633 25.051775)
669,41469,Konalan liikuntapuisto / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.237053 24.851713)
670,41388,Kontulan liikuntapuisto / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.23379 25.092562)
671,41339,Laajasalon peruskoulu (yläaste) / Monitoimiareena,Lähiliikuntapaikka,415,POINT (60.17914 25.058517)
672,41295,Suutarilan ala-asteen koulu / Monitoimiareena,Lähiliikuntapaikka,415,POINT (60.27528 24.998823)
673,41106,Helsingin Suomalainen Yhteiskoulu (SYK) / Lähiliikuntapaikka (miniareena),Lähiliikuntapaikka,415,POINT (60.21253 24.890177)
674,41080,Myllypuron liikuntapuisto / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.218525 25.078321)
675,41034,Pukinmäenkaaren peruskoulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.249504 24.9895)
676,40988,Snellmanin ala-asteen koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.16107 24.938604)
677,40959,Leikkipuisto Tapuli / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.273468 25.026438)
678,40944,Latokartanon liikuntapuisto / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.231255 25.036238)
679,40813,Kankarepuiston peruskoulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.260784 25.079676)
680,40495,Landbonkenttä / Lähiliikuntapaikka (Miniareena),Lähiliikuntapaikka,415,POINT (60.268673 25.198416)
681,40321,Botby grundskola / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.219162 25.090902)
682,40225,Pukinmäen liikuntapuisto / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.249317 24.991842)
683,40192,Ruoholahden ala-asteen koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.162292 24.919064)
684,40140,Kivikon liikuntapuisto / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.238148 25.053492)
685,39984,Aurinkolahden uimaranta / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.202934 25.160791)
686,39805,Niittykummun koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.170307 24.768658)
687,39477,Laaksolahden urheilupuisto / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.244743 24.74672)
688,39367,Pirttimäen ulkoilualue / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.269516 24.650242)
689,25763,Perhetalo Betania,Lähiliikuntapaikka,415,POINT (60.160854 24.91903)
690,2592,Perhetalo Sahrami,Lähiliikuntapaikka,415,POINT (60.19717 24.957323)
691,430,Perhetalo Naapuri,Lähiliikuntapaikka,415,POINT (60.2403 25.068087)
692,227,Perhetalo Kajuutta,Lähiliikuntapaikka,415,POINT (60.201916 25.137392)
693,66780,Solvikinpuisto / Parkour-alue,Parkour- alue,499,POINT (60.2037 25.15658)
694,64700,Karamzininpuisto / Parkour-alue,Parkour- alue,499,POINT (60.244118 24.7118)
695,60854,Päiväkummun koulun parkour-alue,Parkour- alue,499,POINT (60.324814 25.09986)
696,59976,Parkourpaikka Kenraalinpuisto,Parkour- alue,499,POINT (60.325077 24.856129)
697,59975,Vapaalanaukeen parkour-alue,Parkour- alue,499,POINT (60.264515 24.822035)
698,57316,Matinkylän urheilupuisto / Parkour-alue,Parkour- alue,499,POINT (60.157112 24.75328)
699,54032,Opinmäen koulu / Parkour-alue,Parkour- alue,499,POINT (60.19028 24.737665)
700,53706,Sepettorpanpuisto / Parkour-alue,Parkour- alue,499,POINT (60.14854 24.742046)
701,46208,Painiitty / Parkour-alue,Parkour- alue,499,POINT (60.23512 24.833344)
702,46156,Kirstinkenttä / Parkourrata,Parkour- alue,499,POINT (60.20261 24.670424)
703,46134,Kaivokselan liikuntapuiston parkour-alue,Parkour- alue,499,POINT (60.26905 24.868042)
704,40573,Käpylän liikuntapuisto / Parkour-alue,Parkour- alue,499,POINT (60.20367 24.940317)
705,40432,Pukinmäen liikuntapuisto / Parkour-alue,Parkour- alue,499,POINT (60.249184 24.991959)
706,40188,Lauttasaaren liikuntapuisto / Parkour-alue,Parkour- alue,499,POINT (60.163177 24.86521)
707,72361,Grani Bike Park,Pyöräilyalue,538,POINT (60.221336 24.703402)
708,72352,Nuuksio Bikepark,Pyöräilyalue,538,POINT (60.297638 24.556026)
709,63079,Puolarmaarin ulkoilukeskus /pumptrack,Pyöräilyalue,538,POINT (60.176388 24.695597)
710,59994,Helsingin Downhill ry / Alamäkipyöräilyalue,Pyöräilyalue,538,POINT (60.251873 24.846605)
711,57289,Matinkylän urheilupuisto / BMX-rata,Pyöräilyalue,538,POINT (60.16042 24.750639)
712,54450,Roihuvuoren liikuntapuisto / Pumptrack,Pyöräilyalue,538,POINT (60.196312 25.054256)
713,46188,Espoonlahden urheilupuisto / Pumptrack-rata,Pyöräilyalue,538,POINT (60.145573 24.663057)
714,42208,Pihlajamäen nuorisopuisto / Dirt-pyöräilyrata,Pyöräilyalue,538,POINT (60.23593 24.994684)
715,41008,Kivikon liikuntapuisto / Pyöräilyalue (BMX),Pyöräilyalue,538,POINT (60.23921 25.056227)
716,41334,Käpylän liikuntapuisto / Velodrom / Pyöräilystadion,Pyöräilyrata,539,POINT (60.202534 24.94232)
717,68853,Roihuvuoren liikuntapuisto / Skeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.196224 25.054514)
718,68849,Kannelmäen liikuntapuisto / Skeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.243565 24.878479)
719,68845,Maarianmaanpuisto / skeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.22607 24.990032)
720,67829,Skeittipaikka Kirjastopuisto,Skeitti / rullaluistelupaikka,630,POINT (60.294537 25.042194)
721,67827,Illenpuiston skeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.282795 24.964321)
722,67720,Ilolan skeittiparkki,Skeitti / rullaluistelupaikka,630,POINT (60.32352 25.020355)
723,64944,Skeittipaikka Paalupuisto,Skeitti / rullaluistelupaikka,630,POINT (60.297718 25.10744)
724,64702,Karamzininpuisto / Skeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.24379 24.711496)
725,62908,Jätkäsaaren liikuntapuisto / Skeittipuisto,Skeitti / rullaluistelupaikka,630,POINT (60.15432 24.918793)
726,62851,Leikkipuisto Munkki / Skeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.1997 24.871965)
727,59977,Skeittipaikka Kenraalinpuisto,Skeitti / rullaluistelupaikka,630,POINT (60.32502 24.857618)
728,59833,Brahenpuisto / Skeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.188435 24.949335)
729,57381,Niittykummun skeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.16972 24.768826)
730,54477,Kartanonkosken liikuntapuiston skeittipuisto,Skeitti / rullaluistelupaikka,630,POINT (60.279415 24.955904)
731,54476,Matarin skeittipuisto,Skeitti / rullaluistelupaikka,630,POINT (60.336308 25.077051)
732,54474,Hakunilan urheilupuiston skeittipuisto,Skeitti / rullaluistelupaikka,630,POINT (60.279144 25.120125)
733,53635,Lauttasaaren nuorisotalo Apaja / Sisäskeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.158726 24.883375)
734,50642,Korson liikuntapuiston skeittipuisto,Skeitti / rullaluistelupaikka,630,POINT (60.356182 25.069681)
735,50220,Painiitty / Skeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.23512 24.83329)
736,50205,Metsämaan skeittipaikka (Kalajärvi),Skeitti / rullaluistelupaikka,630,POINT (60.302227 24.755432)
737,47854,Kontulan kelkkapuisto / Skeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.229942 25.083395)
738,46397,Suurpellon skeittipaikka (Uuskartanonpuisto),Skeitti / rullaluistelupaikka,630,POINT (60.179127 24.742958)
739,46237,Pisanpuisto / Skeittipaikka (Latokaski),Skeitti / rullaluistelupaikka,630,POINT (60.175117 24.673328)
740,46158,Espoon Kirkkojärven skeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.210648 24.670359)
741,45614,Karhusaari / Skeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.250942 25.22494)
742,45423,Hevosenkenkäpuisto / Skeittipuisto,Skeitti / rullaluistelupaikka,630,POINT (60.157127 24.874287)
743,44982,Skeittipuisto,Skeitti / rullaluistelupaikka,630,POINT (60.210278 24.721035)
744,42896,Ylästön skeittipuisto,Skeitti / rullaluistelupaikka,630,POINT (60.278854 24.918823)
745,42885,Myyrmäen skeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.262325 24.840963)
746,42747,Rajakylän liikuntapuiston skeittipuisto,Skeitti / rullaluistelupaikka,630,POINT (60.248653 25.111176)
747,42582,Martinlaakson liikuntapuiston skeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.28368 24.84851)
748,42486,Hiekkaharjun skeittipuisto,Skeitti / rullaluistelupaikka,630,POINT (60.312725 25.02836)
749,42350,Tikkurilan skeittipuisto,Skeitti / rullaluistelupaikka,630,POINT (60.29886 25.027151)
750,42214,Punakivenpuisto / Skeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.21197 25.140974)
751,41912,Lauttasaaren liikuntapuisto / Skeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.162704 24.865961)
752,41843,Leikkipuisto Hilleri / Skeittipuisto,Skeitti / rullaluistelupaikka,630,POINT (60.20965 25.044333)
753,41804,Leikkipuisto Haruspuisto / Skeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.201977 25.12133)
754,41661,Ponke's Park / Skeittipuisto,Skeitti / rullaluistelupaikka,630,POINT (60.15394 24.939737)
755,41592,Leikkipuisto Tuorinniemi / Skeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.18733 25.041332)
756,41320,Tattarisuon nuorten liikennekoulutusalue / Skeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.256687 25.051323)
757,41152,Eläintarhan skeittipuisto (Micropolis skeittipuisto),Skeitti / rullaluistelupaikka,630,POINT (60.19178 24.928308)
758,41100,Aino Acktén puisto / Skeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.225807 24.885695)
759,40918,Leikkipuisto Maunula / Skeittiramppi,Skeitti / rullaluistelupaikka,630,POINT (60.2313 24.929317)
760,40914,Tullikirjurinpuisto / Skeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.278233 25.016619)
761,40717,Kartanonhaka / Skeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.2407 24.856714)
762,40604,Leikkipuisto Tullinpuomi / Skeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.19447 24.909124)
763,40567,Vuosaaren liikuntapuisto / Skeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.21211 25.154104)
764,40551,Pihlajamäen nuorisopuisto / Freestyle-skeittipuisto,Skeitti / rullaluistelupaikka,630,POINT (60.235653 24.995785)
765,40308,Suvilahden skeittiparkki,Skeitti / rullaluistelupaikka,630,POINT (60.185677 24.973854)
766,40116,Leikkipuisto Hilleri / Skeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.20965 25.044369)
767,40073,Hämeentien skeittipuisto / Skeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.2006 24.962883)
768,39892,Matinkylän urheilupuisto / Skeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.160736 24.751844)
769,39738,Leppävaaran skeittipuisto,Skeitti / rullaluistelupaikka,630,POINT (60.22419 24.801798)
770,39497,Kilonpuiston koulu / Skeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.214497 24.790369)
771,39433,Espoonlahden urheilupuisto / Skeittipaikka,Skeitti / rullaluistelupaikka,630,POINT (60.146286 24.663889)
772,69367,Notkopuiston ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.33475 25.015709)
773,69365,Rapakivenpuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.235687 24.999811)
774,69364,Savelanpuisto / Ulkokuntoiluvälineet,Ulkokuntoiluvälineet,737,POINT (60.232197 24.99065)
775,69357,Laajalahden kuntoportaat,Ulkokuntoiluvälineet,737,POINT (60.206966 24.793926)
776,68919,Perkkaan ulkokuntosali,Ulkokuntoiluvälineet,737,POINT (60.211754 24.828207)
777,68840,Jätkäsaaren liikuntapuisto / Ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.15509 24.916853)
778,68827,Kastellinpuisto / Ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.230934 25.131466)
779,68781,Leikkipuisto Viiri (Tilkanniitty) / Ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.202877 24.889156)
780,68780,Tervasaari / Ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.17409 24.969826)
781,68779,Leikkipuisto Vähätupa / Ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.232903 24.852781)
782,68778,Kumpulanlaakso / Ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.205566 24.959543)
783,68762,Tulvaniitty / Ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.23232 24.982733)
784,68761,Violanpuisto / Ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.1975 24.967388)
785,68756,Meripuisto / Ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.15561 24.949055)
786,68753,Leikkipuisto Roihuvuori / Ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.202393 25.061619)
787,68752,Arabianrannan liikuntapuisto / Ulkokuntosali,Ulkokuntoiluvälineet,737,POINT (60.20493 24.978802)
788,68750,Annala / Ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.211502 24.973976)
789,68748,Katri Valan puisto / Ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.185925 24.964153)
790,68740,Töölönlahden puisto / Ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.176407 24.936092)
791,68739,Eira Open Air / Ulkokuntosali,Ulkokuntoiluvälineet,737,POINT (60.153976 24.938833)
792,68738,Konepajanpuisto / Ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.194775 24.942228)
793,68542,Alakivenpuisto / Kuntoportaat,Ulkokuntoiluvälineet,737,POINT (60.218994 25.071795)
794,68541,Mäntymäki / Kuntoportaat,Ulkokuntoiluvälineet,737,POINT (60.183807 24.930706)
795,68182,Kuntoilupaikka Kilterinmäki,Ulkokuntoiluvälineet,737,POINT (60.255947 24.854687)
796,68178,Kuntoilupaikka Pikku Keimolanpuisto,Ulkokuntoiluvälineet,737,POINT (60.3171 24.830557)
797,68141,Kuntoilupaikka Kulkuspuisto,Ulkokuntoiluvälineet,737,POINT (60.24784 24.781239)
798,67877,Havukosken kuntoradan ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.317345 25.071882)
799,67874,Leppäkorven kuntoradan ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.35509 25.092932)
800,67869,Pähkinärinteen kuntoradan ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.26077 24.808998)
801,67852,Rautaranta Outdoor Gym,Ulkokuntoiluvälineet,737,POINT (60.182938 24.963888)
802,67836,Vierumäen kuntoradan ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.359985 25.055023)
803,67832,Askistonpuiston ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.28096 24.781437)
804,67831,Ulkokuntoilupaikka Tuulensuunpuisto,Ulkokuntoiluvälineet,737,POINT (60.29082 24.939667)
805,67824,Kuntoilupaikka Neilikkapuisto,Ulkokuntoiluvälineet,737,POINT (60.28987 25.038963)
806,67823,Kuntoilupaikka Bäckbynpuisto,Ulkokuntoiluvälineet,737,POINT (60.288242 25.010803)
807,67797,Metsämaan ulkokuntosali,Ulkokuntoiluvälineet,737,POINT (60.300987 24.755047)
808,67786,Ankkapuiston ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.356846 25.077654)
809,67785,Ylästön koulun ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.281116 24.909582)
810,67755,Petikonmäen ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.309586 24.804552)
